image_id,image,xmin,ymin,xmax,ymax,class
004091,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004091.jpg,323,109,348,146,person
004091,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004091.jpg,346,102,385,291,person
004091,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004091.jpg,378,96,416,297,person
004091,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004091.jpg,404,100,456,305,person
004091,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004091.jpg,1,143,197,375,car
004092,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004092.jpg,73,102,430,374,person
004093,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004093.jpg,415,249,500,333,chair
004093,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004093.jpg,410,208,500,304,chair
004093,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004093.jpg,320,162,375,275,chair
004093,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004093.jpg,257,189,381,320,chair
004095,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004095.jpg,186,97,323,304,dog
004100,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004100.jpg,318,162,467,286,tvmonitor
004102,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004102.jpg,1,36,414,315,train
004102,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004102.jpg,342,58,500,300,train
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,93,271,164,375,chair
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,2,277,93,375,chair
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,205,271,296,375,chair
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,164,304,281,375,chair
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,316,271,401,368,chair
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,341,312,491,374,chair
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,192,245,313,307,sofa
004105,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004105.jpg,121,218,185,300,pottedplant
004106,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004106.jpg,206,195,280,273,tvmonitor
004106,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004106.jpg,191,281,424,375,chair
004106,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004106.jpg,1,273,199,375,sofa
004108,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004108.jpg,5,127,493,327,car
004110,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004110.jpg,203,113,298,375,person
004110,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004110.jpg,203,258,227,318,bottle
004111,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004111.jpg,1,64,17,127,tvmonitor
004111,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004111.jpg,128,114,375,375,person
004111,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004111.jpg,139,108,298,367,chair
004113,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004113.jpg,171,2,487,372,dog
004117,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004117.jpg,89,56,427,328,horse
004117,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004117.jpg,174,52,277,209,person
004120,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004120.jpg,59,41,500,301,bus
004121,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004121.jpg,19,154,108,263,pottedplant
004121,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004121.jpg,220,92,347,242,person
004121,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004121.jpg,164,142,227,219,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,262,325,299,396,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,207,313,247,363,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,121,333,155,456,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,147,341,170,440,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,163,342,188,443,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,183,344,209,446,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,203,344,230,447,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,219,352,252,458,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,242,348,265,443,person
004122,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004122.jpg,267,340,301,443,person
004129,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004129.jpg,2,34,460,319,cat
004131,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004131.jpg,339,98,366,110,bird
004133,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004133.jpg,97,18,224,334,person
004135,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004135.jpg,35,121,454,245,aeroplane
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,71,101,451,338,bicycle
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,146,32,323,368,person
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,447,36,500,91,car
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,342,26,394,49,car
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,205,18,281,59,car
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,83,19,132,39,car
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,50,21,86,36,car
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,20,19,43,35,car
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,311,29,344,44,car
004136,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004136.jpg,141,1,314,45,bus
004137,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004137.jpg,238,127,486,370,dog
004137,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004137.jpg,1,108,267,351,person
004138,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004138.jpg,168,247,320,480,person
004138,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004138.jpg,5,72,297,480,person
004140,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004140.jpg,2,1,500,375,bicycle
004140,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004140.jpg,173,129,209,208,bottle
004140,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004140.jpg,202,151,278,218,bottle
004141,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004141.jpg,385,10,420,279,cow
004141,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004141.jpg,10,8,312,488,cow
004141,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004141.jpg,232,95,414,393,person
004142,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004142.jpg,2,177,70,230,dog
004142,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004142.jpg,79,53,258,356,person
004142,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004142.jpg,124,1,475,375,person
004142,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004142.jpg,1,123,139,343,sofa
004142,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004142.jpg,470,192,500,285,chair
004143,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004143.jpg,146,68,441,351,bird
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,10,167,104,235,motorbike
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,356,160,401,248,motorbike
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,460,160,500,243,motorbike
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,204,174,234,240,motorbike
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,487,181,500,314,car
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,266,200,358,293,motorbike
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,169,163,224,223,car
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,421,130,444,223,person
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,393,135,440,262,person
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,303,138,357,299,person
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,275,138,305,181,person
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,229,133,274,249,person
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,196,142,222,237,person
004145,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004145.jpg,61,142,99,245,person
004146,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004146.jpg,47,60,500,375,horse
004148,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004148.jpg,1,47,454,332,tvmonitor
004149,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004149.jpg,157,92,330,262,cat
004149,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004149.jpg,1,89,500,375,diningtable
004149,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004149.jpg,194,1,303,107,chair
004149,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004149.jpg,312,5,426,116,chair
004149,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004149.jpg,157,214,500,375,chair
004149,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004149.jpg,2,14,158,375,chair
004150,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004150.jpg,75,247,314,440,cat
004150,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004150.jpg,15,73,248,347,tvmonitor
004152,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004152.jpg,153,45,375,426,bottle
004152,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004152.jpg,117,329,291,500,bottle
004152,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004152.jpg,1,31,203,317,bottle
004158,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004158.jpg,290,183,334,306,bottle
004158,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004158.jpg,181,158,216,282,bottle
004158,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004158.jpg,233,160,268,287,bottle
004158,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004158.jpg,1,47,117,333,person
004158,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004158.jpg,89,55,245,253,person
004158,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004158.jpg,389,72,500,321,person
004163,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004163.jpg,248,197,355,316,tvmonitor
004164,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004164.jpg,176,154,233,221,chair
004164,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004164.jpg,337,135,404,206,tvmonitor
004164,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004164.jpg,5,235,427,366,sofa
004168,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004168.jpg,288,224,426,424,horse
004168,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004168.jpg,291,167,385,343,person
004169,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004169.jpg,1,22,324,500,person
004170,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004170.jpg,77,189,411,250,boat
004170,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004170.jpg,335,153,368,207,person
004170,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004170.jpg,312,174,342,214,person
004170,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004170.jpg,125,140,157,196,person
004170,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004170.jpg,156,143,211,219,person
004170,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004170.jpg,185,140,213,218,person
004171,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004171.jpg,97,302,272,433,bird
004174,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004174.jpg,3,233,136,381,bus
004178,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004178.jpg,80,98,309,298,dog
004178,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004178.jpg,282,77,500,267,dog
004185,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004185.jpg,27,89,464,279,cat
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,9,95,402,375,bus
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,2,25,266,248,bus
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,281,39,364,84,car
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,351,11,412,45,car
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,366,29,442,74,car
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,442,32,500,93,car
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,235,15,291,46,car
004186,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004186.jpg,296,2,351,25,car
004189,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004189.jpg,171,57,344,280,dog
004190,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004190.jpg,1,115,201,326,tvmonitor
004191,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004191.jpg,161,231,273,387,motorbike
004191,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004191.jpg,191,204,275,357,person
004192,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004192.jpg,138,220,233,300,tvmonitor
004193,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004193.jpg,144,187,246,287,tvmonitor
004193,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004193.jpg,277,70,289,111,bottle
004193,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004193.jpg,290,68,305,107,bottle
004193,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004193.jpg,216,289,380,375,chair
004194,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004194.jpg,320,274,401,397,boat
004195,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004195.jpg,22,184,187,312,horse
004195,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004195.jpg,89,156,129,241,person
004195,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004195.jpg,149,220,199,309,person
004196,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004196.jpg,148,71,351,229,aeroplane
004200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004200.jpg,18,53,151,252,cow
004200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004200.jpg,160,53,266,246,cow
004200,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004200.jpg,258,31,373,251,cow
004201,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004201.jpg,138,121,487,375,person
004201,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004201.jpg,114,100,485,375,person
004201,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004201.jpg,12,190,394,375,chair
004203,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004203.jpg,163,37,284,151,car
004203,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004203.jpg,270,62,320,115,car
004203,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004203.jpg,309,62,338,94,car
004203,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004203.jpg,1,2,203,385,car
004204,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004204.jpg,364,51,426,146,bird
004204,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004204.jpg,235,121,333,287,bird
004204,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004204.jpg,58,119,177,267,bird
004204,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004204.jpg,139,35,209,87,bird
004204,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004204.jpg,1,63,67,122,bird
004205,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004205.jpg,3,11,247,333,person
004205,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004205.jpg,268,1,499,333,person
004205,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004205.jpg,191,45,262,277,person
004205,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004205.jpg,274,68,329,165,person
004209,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004209.jpg,29,97,100,195,dog
004209,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004209.jpg,174,117,257,199,dog
004209,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004209.jpg,272,3,345,192,person
004209,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004209.jpg,358,3,436,242,person
004212,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004212.jpg,88,176,250,312,cat
004212,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004212.jpg,454,115,500,291,pottedplant
004215,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004215.jpg,8,2,405,374,motorbike
004220,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004220.jpg,152,132,380,214,bird
004221,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004221.jpg,240,155,321,240,bird
004223,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004223.jpg,184,5,424,327,person
004224,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004224.jpg,47,88,466,299,aeroplane
004224,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004224.jpg,167,229,229,360,person
004224,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004224.jpg,4,192,19,232,person
004228,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004228.jpg,42,71,429,262,car
004228,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004228.jpg,1,44,53,141,car
004228,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004228.jpg,40,56,122,87,car
004229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004229.jpg,36,156,230,252,motorbike
004229,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004229.jpg,108,116,207,243,person
004230,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004230.jpg,268,122,465,333,person
004230,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004230.jpg,77,37,500,333,person
004231,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004231.jpg,32,113,265,186,car
004231,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004231.jpg,408,84,493,151,tvmonitor
004231,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004231.jpg,389,174,439,243,tvmonitor
004231,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004231.jpg,472,179,500,241,tvmonitor
004231,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004231.jpg,335,161,500,330,person
004232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004232.jpg,26,130,101,180,dog
004232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004232.jpg,110,140,159,182,dog
004232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004232.jpg,252,128,320,171,dog
004232,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004232.jpg,1,82,33,170,person
004237,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004237.jpg,227,159,500,375,tvmonitor
004237,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004237.jpg,1,3,169,375,tvmonitor
004237,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004237.jpg,132,138,266,333,person
004239,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004239.jpg,1,89,257,478,sheep
004239,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004239.jpg,102,181,329,432,sheep
004241,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004241.jpg,129,81,369,325,boat
004242,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004242.jpg,3,13,474,374,car
004244,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004244.jpg,342,75,500,135,car
004244,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004244.jpg,45,81,475,197,car
004244,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004244.jpg,97,180,500,373,car
004244,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004244.jpg,252,162,365,266,person
004244,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004244.jpg,19,102,192,329,person
004244,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004244.jpg,1,111,155,375,person
004246,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004246.jpg,98,148,242,375,person
004246,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004246.jpg,34,4,428,299,boat
004247,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004247.jpg,111,199,219,259,bird
004247,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004247.jpg,186,174,228,248,bird
004253,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004253.jpg,141,192,252,337,chair
004253,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004253.jpg,181,163,267,291,chair
004253,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004253.jpg,274,182,352,308,chair
004253,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004253.jpg,328,154,358,197,chair
004253,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004253.jpg,167,179,348,332,diningtable
004255,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004255.jpg,1,76,60,162,motorbike
004255,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004255.jpg,39,2,132,24,motorbike
004255,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004255.jpg,192,1,260,37,motorbike
004255,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004255.jpg,250,1,336,44,motorbike
004255,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004255.jpg,367,1,418,59,motorbike
004255,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004255.jpg,1,3,446,371,motorbike
004256,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004256.jpg,2,2,500,300,train
004257,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004257.jpg,387,128,500,375,person
004257,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004257.jpg,1,220,110,374,chair
004257,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004257.jpg,293,248,440,375,chair
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,1,2,343,207,boat
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,309,4,500,153,boat
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,252,46,307,117,person
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,397,71,418,99,person
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,91,32,123,63,person
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,309,57,353,118,person
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,351,42,379,111,person
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,43,2,76,110,person
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,75,3,104,74,person
004258,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004258.jpg,411,46,453,96,person
004259,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004259.jpg,125,166,350,292,sofa
004259,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004259.jpg,41,228,189,372,chair
004259,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004259.jpg,172,166,252,303,person
004263,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004263.jpg,76,112,366,328,bird
004264,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004264.jpg,143,61,325,308,dog
004265,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004265.jpg,253,139,402,276,person
004269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004269.jpg,1,64,279,332,person
004269,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004269.jpg,300,40,500,332,person
004270,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004270.jpg,280,120,433,375,person
004270,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004270.jpg,140,103,333,375,person
004270,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004270.jpg,97,215,302,375,chair
004270,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004270.jpg,188,280,301,375,chair
004271,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004271.jpg,212,270,254,347,bird
004272,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004272.jpg,163,146,367,394,dog
004273,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004273.jpg,1,15,321,375,person
004273,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004273.jpg,264,59,500,375,person
004274,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004274.jpg,272,5,500,298,tvmonitor
004274,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004274.jpg,1,1,270,298,pottedplant
004275,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004275.jpg,93,171,375,500,motorbike
004275,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004275.jpg,127,45,255,248,person
004275,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004275.jpg,307,132,340,196,pottedplant
004275,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004275.jpg,340,132,371,199,pottedplant
004275,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004275.jpg,322,32,372,98,pottedplant
004279,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004279.jpg,261,166,289,272,bottle
004279,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004279.jpg,4,65,171,375,person
004279,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004279.jpg,75,58,193,329,person
004279,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004279.jpg,158,68,339,216,person
