image_id,image,xmin,ymin,xmax,ymax,class
004371,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004371.jpg,243,223,410,279,boat
004371,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004371.jpg,443,240,500,288,boat
004371,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004371.jpg,431,229,488,282,boat
004371,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004371.jpg,410,244,458,283,boat
004372,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004372.jpg,142,116,317,282,horse
004372,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004372.jpg,171,73,243,238,person
004376,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004376.jpg,111,16,500,374,cat
004379,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004379.jpg,162,181,305,228,aeroplane
004386,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004386.jpg,19,79,384,331,car
004386,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004386.jpg,196,1,240,44,train
004386,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004386.jpg,259,3,308,36,train
004386,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004386.jpg,305,8,365,36,train
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,1,2,500,353,boat
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,203,177,274,202,boat
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,298,184,404,220,boat
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,407,188,499,223,boat
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,313,263,500,358,bus
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,149,327,181,358,car
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,476,300,500,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,447,305,472,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,409,308,439,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,401,298,422,374,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,360,306,390,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,286,296,318,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,312,313,334,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,247,305,285,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,227,306,256,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,200,309,229,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,191,305,211,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,171,310,194,373,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,119,308,156,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,88,304,134,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,46,303,81,374,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,22,313,46,375,person
004387,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004387.jpg,3,311,25,375,person
004389,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004389.jpg,61,239,308,496,horse
004389,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004389.jpg,135,73,263,325,person
004391,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004391.jpg,206,153,320,183,aeroplane
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,328,224,440,359,chair
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,334,273,482,375,chair
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,451,71,500,208,pottedplant
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,470,210,500,364,pottedplant
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,180,110,334,375,person
004392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004392.jpg,179,117,255,375,person
004404,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004404.jpg,302,128,385,176,cat
004404,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004404.jpg,115,242,196,329,cat
004404,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004404.jpg,75,58,393,375,person
004434,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004434.jpg,142,193,366,318,dog
004436,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004436.jpg,108,154,243,382,train
004439,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004439.jpg,326,250,438,307,car
004439,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004439.jpg,197,256,301,298,car
004439,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004439.jpg,131,258,179,285,car
004439,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004439.jpg,435,255,500,283,car
004441,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004441.jpg,114,155,174,199,cow
004452,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004452.jpg,411,251,454,302,aeroplane
004470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004470.jpg,7,65,464,287,aeroplane
004470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004470.jpg,64,246,79,289,person
004470,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004470.jpg,215,260,234,308,person
004471,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004471.jpg,10,90,151,485,person
004471,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004471.jpg,137,92,236,452,person
004471,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004471.jpg,197,77,281,479,person
004479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004479.jpg,2,63,85,326,person
004479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004479.jpg,86,303,139,375,bottle
004479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004479.jpg,47,271,89,375,bottle
004479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004479.jpg,171,73,373,361,person
004479,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004479.jpg,373,123,500,375,person
004481,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004481.jpg,42,167,465,376,car
004481,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004481.jpg,150,81,250,243,person
004481,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004481.jpg,268,115,358,239,person
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,149,190,221,263,chair
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,223,177,278,239,chair
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,406,164,469,220,chair
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,29,264,128,375,chair
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,419,209,500,375,chair
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,367,230,457,375,chair
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,47,199,500,375,diningtable
004484,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004484.jpg,89,129,160,216,pottedplant
004496,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004496.jpg,24,266,136,333,chair
004496,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004496.jpg,285,225,340,333,chair
004496,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004496.jpg,287,25,473,332,person
004496,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004496.jpg,134,10,321,330,person
004496,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004496.jpg,34,33,153,270,person
004500,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004500.jpg,60,105,253,241,cow
004500,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004500.jpg,2,128,151,270,cow
004502,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004502.jpg,57,60,399,391,cat
004508,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004508.jpg,37,53,61,129,bottle
004508,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004508.jpg,373,209,386,265,bottle
004508,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004508.jpg,380,215,397,268,bottle
004508,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004508.jpg,19,98,282,331,person
004508,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004508.jpg,443,3,500,333,person
004510,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004510.jpg,123,50,244,153,tvmonitor
004510,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004510.jpg,101,199,255,375,chair
004510,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004510.jpg,422,84,500,359,chair
004514,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004514.jpg,196,18,456,275,tvmonitor
004517,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004517.jpg,2,98,355,500,person
004519,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004519.jpg,92,110,408,241,car
004520,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004520.jpg,2,117,265,478,person
004520,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004520.jpg,369,72,500,281,person
004520,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004520.jpg,170,51,447,478,person
004520,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004520.jpg,1,25,235,299,person
004524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004524.jpg,311,273,383,344,bird
004524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004524.jpg,256,131,309,171,bird
004524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004524.jpg,461,198,500,243,bird
004524,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004524.jpg,107,1,186,21,bird
004526,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004526.jpg,104,74,436,239,car
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,181,122,402,318,horse
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,1,191,132,370,cow
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,1,100,197,221,cow
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,266,95,348,157,cow
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,262,71,429,170,cow
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,433,79,493,218,cow
004537,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004537.jpg,202,33,270,263,person
004540,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004540.jpg,8,141,333,316,sofa
004544,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004544.jpg,70,53,465,282,bus
004544,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004544.jpg,464,163,499,201,car
004548,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004548.jpg,141,58,414,272,dog
004549,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004549.jpg,139,112,227,190,tvmonitor
004549,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004549.jpg,354,147,499,270,chair
004549,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004549.jpg,2,280,500,375,sofa
004551,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004551.jpg,1,1,493,375,dog
004553,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004553.jpg,140,105,498,334,horse
004553,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004553.jpg,51,164,95,297,person
004553,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004553.jpg,242,35,368,251,person
004562,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004562.jpg,267,3,360,256,person
004562,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004562.jpg,2,2,83,123,person
004562,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004562.jpg,73,68,268,245,sofa
004563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004563.jpg,58,219,135,267,car
004563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004563.jpg,155,226,195,242,car
004563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004563.jpg,365,211,417,231,car
004563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004563.jpg,428,199,446,236,person
004563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004563.jpg,455,198,468,236,person
004563,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004563.jpg,295,213,309,236,person
004565,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004565.jpg,3,133,390,497,dog
004566,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004566.jpg,76,97,353,315,cat
004566,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004566.jpg,211,1,500,250,cat
004570,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004570.jpg,3,3,370,245,aeroplane
004571,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004571.jpg,224,120,387,243,cow
004571,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004571.jpg,56,42,168,236,cow
004571,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004571.jpg,209,51,239,157,person
004571,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004571.jpg,237,56,263,150,person
004576,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004576.jpg,30,64,441,245,car
004576,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004576.jpg,385,68,497,137,car
004579,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004579.jpg,1,132,500,247,train
004584,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004584.jpg,6,89,498,327,sofa
004587,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004587.jpg,209,298,322,356,dog
004591,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004591.jpg,139,158,264,199,train
004591,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004591.jpg,307,266,500,333,car
004591,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004591.jpg,326,247,500,307,car
004595,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004595.jpg,159,77,333,358,dog
004595,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004595.jpg,250,1,500,375,person
004597,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004597.jpg,83,181,120,255,chair
004604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004604.jpg,2,52,172,188,car
004604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004604.jpg,265,58,309,104,person
004604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004604.jpg,145,48,171,85,person
004604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004604.jpg,411,19,477,272,person
004604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004604.jpg,313,1,430,315,person
004604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004604.jpg,182,103,332,174,motorbike
004604,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004604.jpg,58,132,394,280,motorbike
004605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004605.jpg,93,121,352,325,bicycle
004605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004605.jpg,411,7,500,139,bicycle
004605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004605.jpg,156,1,302,56,bicycle
004605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004605.jpg,158,29,292,315,person
004605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004605.jpg,444,36,500,332,person
004607,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004607.jpg,93,107,389,232,sofa
004607,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004607.jpg,348,117,497,303,chair
004607,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004607.jpg,1,128,132,295,chair
004607,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004607.jpg,353,24,376,112,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,355,167,480,374,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,342,171,408,266,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,263,197,361,372,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,132,179,266,372,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,34,187,135,349,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,238,169,295,252,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,149,212,178,255,person
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,98,241,412,373,diningtable
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,300,300,404,374,chair
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,162,326,283,375,chair
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,426,305,500,375,chair
004611,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004611.jpg,2,259,100,374,chair
004612,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004612.jpg,230,133,270,202,bird
004622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004622.jpg,39,61,375,500,person
004622,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004622.jpg,45,100,365,500,bicycle
004623,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004623.jpg,51,83,428,358,bird
004625,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004625.jpg,82,89,433,375,horse
004627,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004627.jpg,193,202,421,272,train
004627,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004627.jpg,417,227,500,284,train
004628,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004628.jpg,235,1,443,279,cat
004631,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004631.jpg,221,359,362,500,chair
004631,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004631.jpg,330,466,375,500,chair
004631,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004631.jpg,96,358,124,465,chair
004631,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004631.jpg,194,153,298,414,person
004631,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004631.jpg,89,154,251,496,person
004631,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004631.jpg,36,156,88,231,pottedplant
004634,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004634.jpg,160,143,400,305,horse
004636,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004636.jpg,192,117,412,206,bird
004643,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004643.jpg,373,200,500,260,aeroplane
004643,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004643.jpg,9,62,472,306,aeroplane
004644,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004644.jpg,1,26,186,260,dog
004648,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004648.jpg,84,184,95,218,person
004648,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004648.jpg,72,187,83,217,person
004648,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004648.jpg,440,190,461,220,person
004648,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004648.jpg,468,188,486,219,person
004648,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004648.jpg,146,166,425,216,bus
004651,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004651.jpg,153,154,216,262,boat
004656,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004656.jpg,146,284,234,383,horse
004656,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004656.jpg,177,240,208,330,person
004671,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004671.jpg,49,1,283,497,bottle
004675,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004675.jpg,3,46,374,150,train
004679,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004679.jpg,1,1,497,372,person
004679,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004679.jpg,143,79,362,315,dog
004683,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004683.jpg,22,2,426,291,cat
004685,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004685.jpg,70,165,161,341,person
004685,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004685.jpg,119,167,328,414,person
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,348,140,461,231,horse
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,47,126,121,174,horse
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,388,106,427,171,person
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,72,100,103,148,person
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,53,152,137,231,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,89,164,185,235,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,174,163,263,245,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,190,169,250,238,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,252,167,296,254,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,290,162,326,241,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,320,173,356,250,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,342,167,369,242,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,379,166,424,251,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,458,156,500,218,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,252,153,329,178,cow
004686,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004686.jpg,327,153,348,170,cow
004687,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004687.jpg,98,83,383,321,motorbike
004687,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004687.jpg,145,34,288,316,person
004687,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004687.jpg,403,84,436,170,person
004687,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004687.jpg,442,100,500,161,car
004691,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004691.jpg,54,67,500,318,train
004691,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004691.jpg,33,1,71,20,car
004691,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004691.jpg,2,1,40,21,car
004693,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004693.jpg,1,1,143,226,train
004693,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004693.jpg,104,2,500,261,train
004693,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004693.jpg,168,141,218,278,person
004694,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004694.jpg,49,71,203,255,person
004694,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004694.jpg,95,185,202,466,motorbike
004701,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004701.jpg,334,1,386,110,bottle
004702,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004702.jpg,34,166,195,257,bird
004702,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004702.jpg,404,112,494,212,bird
004702,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004702.jpg,126,16,217,114,bird
004705,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004705.jpg,394,181,455,226,bus
004705,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004705.jpg,1,206,104,270,car
004706,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004706.jpg,117,20,362,340,person
004706,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004706.jpg,46,164,428,357,bicycle
004710,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004710.jpg,146,1,355,248,bottle
004710,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004710.jpg,38,2,169,79,bottle
004714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004714.jpg,371,90,500,374,sofa
004714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004714.jpg,139,51,256,224,chair
004714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004714.jpg,2,43,77,203,chair
004714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004714.jpg,317,75,408,149,pottedplant
004714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004714.jpg,219,161,260,214,pottedplant
004714,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004714.jpg,127,232,217,274,pottedplant
004715,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004715.jpg,202,127,331,374,person
004715,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004715.jpg,159,103,305,375,person
004718,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004718.jpg,1,1,49,102,bottle
004718,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004718.jpg,95,7,340,341,person
004718,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004718.jpg,45,1,499,374,person
004723,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004723.jpg,359,128,460,375,person
004723,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004723.jpg,16,136,65,284,person
004723,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004723.jpg,1,131,56,304,person
004735,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004735.jpg,1,206,291,375,chair
004735,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004735.jpg,1,135,126,185,chair
004737,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004737.jpg,185,55,500,332,dog
004742,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/004742.jpg,2,213,500,375,diningtable
