image_id,image,segmentation_mask
008468,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008468.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008468.png
008526,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008526.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008526.png
008596,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008596.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008596.png
008645,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008645.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008645.png
008670,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008670.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008670.png
008722,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008722.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008722.png
008747,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008747.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008747.png
008764,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008764.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008764.png
008801,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008801.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008801.png
008815,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008815.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008815.png
008927,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008927.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008927.png
008932,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008932.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008932.png
008944,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008944.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008944.png
008948,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008948.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008948.png
008973,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008973.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008973.png
008980,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/008980.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/008980.png
009015,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009015.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009015.png
009068,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009068.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009068.png
009209,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009209.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009209.png
009221,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009221.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009221.png
009245,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009245.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009245.png
009251,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009251.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009251.png
009252,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009252.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009252.png
009295,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009295.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009295.png
009323,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009323.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009323.png
009327,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009327.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009327.png
009331,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009331.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009331.png
009348,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009348.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009348.png
009392,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009392.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009392.png
009413,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009413.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009413.png
009419,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009419.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009419.png
009422,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009422.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009422.png
009446,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009446.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009446.png
009458,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009458.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009458.png
009464,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009464.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009464.png
009527,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009527.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009527.png
009533,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009533.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009533.png
009550,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009550.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009550.png
009562,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009562.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009562.png
009580,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009580.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009580.png
009597,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009597.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009597.png
009605,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009605.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009605.png
009618,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009618.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009618.png
009649,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009649.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009649.png
009654,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009654.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009654.png
009655,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009655.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009655.png
009684,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009684.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009684.png
009687,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009687.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009687.png
009691,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009691.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009691.png
009706,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009706.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009706.png
009709,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009709.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009709.png
009724,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009724.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009724.png
009756,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009756.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009756.png
009764,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009764.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009764.png
009794,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009794.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009794.png
009807,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009807.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009807.png
009832,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009832.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009832.png
009841,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009841.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009841.png
009897,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009897.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009897.png
009911,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009911.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009911.png
009923,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009923.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009923.png
009938,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009938.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009938.png
009947,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009947.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009947.png
009950,./voc2007_trainval/VOCdevkit/VOC2007/JPEGImages/009950.jpg,./voc2007_trainval/VOCdevkit/VOC2007/SegmentationClass/009950.png
